Id,Label,Layer,Affiliation,Subjects,Applications
2149325570,Tinglan Peng,2.0,UC Berkeley (Inferred),"['Statistics and Machine Learning (ML)', 'Optimization']","['Pure Theory', 'Public Policy']"
49980906,Tingli Wang,2.0,Hong Kong University of Science and Technology (Inferred),"['Probability', 'Optimization']","['Public Policy', 'Energy']"
2327048239,Tingliang Li,2.0,Shanghai University of Finance and Economics (Inferred),"['Probability', 'Game Theory']","['Public Policy', 'Natural Language Processing']"
31366817,Tinglin Huang,2.0,Stanford University (Inferred),"['Probability', 'Optimization']","['Public Policy', 'Pure Theory']"
1749809,Tinglong Dai,2.0,National University of Singapore (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Public Policy', 'Healthcare']"
28292148,Tingnan Zhang,2.0,University of Cambridge (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Robotics', 'Transportation/Logistics']"
2134195,Tingran Gao,2.0,"Electrical and Electronic Engineering Department, Imperial College London, UK (Inferred)","['Probability', 'Optimization']","['Pure Theory', 'Natural Language Processing']"
2069445336,Tingting Cao,2.0,Stanford University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Natural Language Processing', 'Supply Chain/Revenue Management']"
2072687987,Tingting Gao,2.0,Princeton University (Inferred),"['Probability', 'Optimization']","['Pure Theory', 'Energy']"
2118548914,Tingting Li,2.0,Stanford University (Inferred),"['Probability', 'Game Theory']","['Networks/Telecommunications', 'Natural Language Processing']"
2250713545,Tingting Lu,2.0,Shanghai University of Finance and Economics (Inferred),"['Probability', 'Optimization']","['Natural Language Processing', 'Networks/Telecommunications']"
2066617712,Tingting Lv,2.0,Shanghai University of Finance and Economics (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Healthcare', 'Networks/Telecommunications']"
2153444298,Tingting Tang,2.0,Stanford University (Inferred),"['Probability', 'Game Theory']","['Networks/Telecommunications', 'Energy']"
2265576839,Tingting Wu,2.0,Princeton University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Natural Language Processing', 'Pure Theory']"
2060094491,Tingting Xin,2.0,Stanford University (Inferred),"['Probability', 'Game Theory']","['Energy', 'Public Policy']"
2118718875,Tingting Xu,2.0,Shanghai University of Finance and Economics (Inferred),"['Probability', 'Optimization']","['Healthcare', 'Public Policy']"
2149250486,Tingting Yang,2.0,Hong Kong University of Science and Technology (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Networks/Telecommunications', 'Public Policy']"
2384784530,Tingting Ying,2.0,Hong Kong University of Science and Technology (Inferred),"['Probability', 'Game Theory']","['Public Policy', 'Pure Theory']"
145836252,Tingting Zhou,2.0,Hong Kong University of Science and Technology (Inferred),"['Probability', 'Game Theory']","['Robotics', 'Energy']"
2059112405,Tingting Zou,2.0,"School of Internet of Things, Nanjing University of Posts and Telecommunications (Inferred)","['Optimization', 'Probability']","['Pure Theory', 'Robotics']"
2152129231,Tingwen Huang,2.0,Shanghai University of Finance and Economics (Inferred),"['Probability', 'Optimization']","['Pure Theory', 'Public Policy']"
51260528,Tingyi Wanyan,2.0,University of Texas at Austin (Inferred),"['Statistics and Machine Learning (ML)', 'Probability']","['Healthcare', 'Pure Theory']"
145178835,Tingyong Feng,2.0,Stanford University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Healthcare', 'Natural Language Processing']"
26950953,Tingyuan Liang,2.0,The University of Hong Kong (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Robotics']"
2644280,Tixiao Shan,2.0,ETH Zurich (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Robotics', 'Pure Theory']"
2157595414,Tjprc,2.0,Google (Inferred),[],[]
143702951,To Ngai,2.0,Hong Kong University of Science and Technology (Inferred),"['Probability', 'Game Theory']","['Pure Theory', 'Robotics']"
9482298,Tobia Marcucci,2.0,Massachusetts Institute of Technology (Inferred),"['Optimization', 'Probability']","['Pure Theory', 'Robotics']"
49253127,Tobias A. Huber,2.0,Princeton University (Inferred),"['Probability', 'Game Theory']","['Public Policy', 'Finance']"
9610293,Tobias Enders,2.0,Technical University of Munich (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Robotics', 'Pure Theory']"
46709835,Tobias Nägeli,2.0,Princeton University (Inferred),"['Probability', 'Game Theory']","['Robotics', 'Pure Theory']"
123919401,Tobias Rohner,2.0,ETH Zurich (Inferred),"['Probability', 'Optimization']","['Pure Theory', 'Energy']"
2484400,Tobias Sutter,2.0,Princeton University (Inferred),"['Probability', 'Optimization']","['Pure Theory', 'Public Policy']"
2394361569,Toby Anderson,1.0,Princeton University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Natural Language Processing']"
143772943,Todd Hester,2.0,DeepMind (Inferred),"['Statistics and Machine Learning (ML)', 'Probability']","['Robotics', 'Transportation/Logistics']"
51152660,Todd P. Huster,2.0,Princeton University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Robotics', 'Public Policy']"
51266042,Todd Presner,2.0,Yale University (Inferred),"['Optimization', 'Probability']","['Natural Language Processing', 'Pure Theory']"
121676884,Todor Davchev,2.0,DeepMInd (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Robotics', 'Natural Language Processing']"
2178889,Toki Migimatsu,2.0,Technical University of Munich (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Robotics', 'Public Policy']"
2204595673,Tom B. Brown,2.0,UC Berkeley (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Natural Language Processing', 'Public Policy']"
2410894044,Tom Boot,2.0,Princeton University (Inferred),"['Financial Engineering', 'Probability']","['Finance', 'Natural Language Processing']"
1968210,Tom Erez,2.0,Princeton University (Inferred),"['Probability', 'Optimization']","['Pure Theory', 'Robotics']"
2352018803,Tom S. Bertalan,1.0,Princeton University (Inferred),"['Statistics and Machine Learning (ML)', 'Probability']","['Pure Theory', 'Public Policy']"
2500466,Tom Sercu,2.0,Princeton University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Natural Language Processing']"
2192703037,Tom Verbin,2.0,Princeton Language and Intelligence (Inferred),"['Statistics and Machine Learning (ML)', 'Probability']","['Pure Theory', 'Public Policy']"
2238958151,Tomas Ferreira,2.0,University of Cambridge (Inferred),"['Probability', 'Game Theory']","['Public Policy', 'Healthcare']"
1685292,Tomaso A. Poggio,2.0,MIT (Inferred),"['Statistics and Machine Learning (ML)', 'Probability']","['Natural Language Processing', 'Pure Theory']"
2323294079,Tomer D. Ullman,2.0,DeepMInd (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Public Policy', 'Pure Theory']"
51193964,Tomer Gafni,2.0,"The Chinese University of Hong Kong, Shenzhen (Inferred)","['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Networks/Telecommunications']"
1839262,Tommaso Gabbriellini,2.0,IMT School for Advanced Studies Lucca (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Energy']"
2166127306,Tommaso Kircheis,2.0,Princeton University (Inferred),"['Statistics and Machine Learning (ML)', 'Probability']","['Healthcare', 'Public Policy']"
2112911396,Tommy Hu,2.0,Technical University of Munich (Inferred),"['Probability', 'Optimization']","['Robotics', 'Pure Theory']"
48168720,Tomohiro Ando,2.0,"Department of Computer Science, Iowa State University (Inferred)","['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Public Policy']"
39890443,Tomos E. Walters,2.0,UC Berkeley (Inferred),"['Probability', 'Game Theory']","['Natural Language Processing', 'Public Policy']"
2115312261,Tomoya Sasaki,2.0,Harvard University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Public Policy', 'Natural Language Processing']"
2705148,Tomoyuki Ichiba,2.0,University of California Santa Barbara,"['Probability', 'Optimization']","['Pure Theory', 'Public Policy']"
2380145090,Tomson Qu,2.0,UC Berkeley (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Robotics', 'Public Policy']"
2088040956,Tomás Palacios,2.0,ETH Zurich (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Robotics', 'Energy']"
2273053608,Tomáš Mikolov,2.0,Salesforce Research (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Natural Language Processing', 'Public Policy']"
2159806246,Ton van Deursen,2.0,Google (Inferred),[],[]
47828117,Tong Che,2.0,Technical University of Munich (Inferred),"['Statistics and Machine Learning (ML)', 'Probability']","['Robotics', 'Pure Theory']"
4444498,Tong Geng,2.0,University of Hong Kong (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Networks/Telecommunications', 'Pure Theory']"
2108865277,Tong Huang,2.0,Hong Kong University of Science and Technology (Inferred),"['Probability', 'Optimization']","['Pure Theory', 'Robotics']"
48779146,Tong Li,2.0,Stanford University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Public Policy', 'Pure Theory']"
2111147949,Tong Liu,2.0,Arizona State University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Robotics']"
2276607298,Tong Mao,2.0,Penn state University (Inferred),"['Statistics and Machine Learning (ML)', 'Probability']","['Pure Theory', 'Robotics']"
8046305,Tong Mo,2.0,University of Hong Kong (Inferred),"['Statistics and Machine Learning (ML)', 'Probability']","['Natural Language Processing', 'Pure Theory']"
144412704,Tong Niu,2.0,Salesforce Research,"['Probability', 'Game Theory']","['Pure Theory', 'Energy']"
49981137,Tong Wang,2.0,Google (Inferred),"['Probability', 'Game Theory']","['Networks/Telecommunications', 'Public Policy']"
46609934,Tong Wen,2.0,Stanford University (Inferred),[],[]
2112559614,Tong Wu,2.0,Princeton University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Energy', 'Networks/Telecommunications']"
2377561069,Tong Xiao,2.0,Princeton University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Natural Language Processing', 'Pure Theory']"
2403141354,Tong Xu,2.0,Stanford University (Inferred),"['Probability', 'Optimization']","['Energy', 'Pure Theory']"
2279014353,Tong Yan,2.0,Stanford University (Inferred),"['Game Theory', 'Probability']","['Pure Theory', 'Natural Language Processing']"
1500399016,Tong Yu,2.0,Adobe Research,"['Probability', 'Statistics and Machine Learning (ML)']","['Natural Language Processing', 'Public Policy']"
2146324552,Tong Zhang,2.0,UCLA (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Robotics']"
2380353040,Tong Zhu,2.0,University of California -- Los Angeles (Inferred),"['Probability', 'Game Theory']","['Natural Language Processing', 'Pure Theory']"
2139098360,Tongfeng Li,2.0,Stanford University (Inferred),[],[]
2089747076,Tonglei Qu,2.0,Arizona State University (Inferred),"['Probability', 'Game Theory']","['Public Policy', 'Robotics']"
2169113854,Tonglu Lu,2.0,Stanford University (Inferred),"['Probability', 'Game Theory']","['Public Policy', 'Pure Theory']"
47593149,Tongtong Zhang,2.0,Stanford University (Inferred),"['Probability', 'Optimization']","['Pure Theory', 'Public Policy']"
2148821053,Tongxiao Xu,2.0,Shanghai University of Finance and Economics (Inferred),"['Probability', 'Game Theory']","['Networks/Telecommunications', 'Public Policy']"
10570508,Tongxin Sun,2.0,Stanford University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Public Policy', 'Networks/Telecommunications']"
2153707517,Tongxuan Zhao,2.0,Stanford University (Inferred),"['Probability', 'Optimization']","['Robotics', 'Pure Theory']"
143950975,Tongyang Li,2.0,University of Pennsylvania (Inferred),"['Probability', 'Game Theory']","['Pure Theory', 'Public Policy']"
2180950902,Tongying Shi,2.0,Shanghai University of Finance and Economics (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Networks/Telecommunications', 'Pure Theory']"
2116679104,Tongyu Wang,2.0,Nanjing University (Inferred),"['Probability', 'Optimization']","['Networks/Telecommunications', 'Pure Theory']"
32453998,Tongzheng Ren,2.0,UC Berkeley (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Public Policy']"
1482418287,Tongzhou Chen,2.0,Stanford University (Inferred),"['Probability', 'Game Theory']","['Energy', 'Pure Theory']"
46619093,Tony G. Chen,2.0,Technical University of Munich (Inferred),"['Probability', 'Game Theory']","['Robotics', 'Pure Theory']"
1718541,Tony Q. S. Quek,2.0,"The Chinese University of Hong Kong, Shenzhen (Inferred)","['Probability', 'Optimization']","['Networks/Telecommunications', 'Public Policy']"
2153621050,Tony T H D Le,2.0,University of Hong Kong (Inferred),[],[]
2096860433,Tony Tannous,2.0,ETH Zurich (Inferred),"['Probability', 'Optimization']","['Pure Theory', 'Public Policy']"
2053658383,Tony Zheng,2.0,UC Berkeley (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Robotics', 'Pure Theory']"
2989692,Tor Lattimore,2.0,Princeton University (Inferred),"['Probability', 'Optimization']","['Pure Theory', 'Public Policy']"
2315163,Torben G. Andersen,2.0,Princeton University (Inferred),[],[]
73774384,Torsten Kroger,2.0,UC Berkeley (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Robotics', 'Public Policy']"
30426642,Totte Harinen,2.0,Princeton University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Public Policy', 'Pure Theory']"
2231630146,Toyota Research Institute,2.0,UC Berkeley (Inferred),"['Probability', 'Game Theory']","['Public Policy', 'Pure Theory']"
2121406708,Tracy Cai,2.0,Princeton University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Robotics', 'Pure Theory']"
2114151243,Tracy Johnson,2.0,University of California -- Los Angeles (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Public Policy', 'Natural Language Processing']"
2077368699,Tram Ta,2.0,UNC-Chapel Hill (Inferred),"['Probability', 'Game Theory']","['Public Policy', 'Transportation/Logistics']"
1709073,Trang H. Tran,2.0,IBM Research (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Networks/Telecommunications']"
2057103965,Travis Armstrong,2.0,University of Cambridge (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Robotics', 'Public Policy']"
89215960,Travis Bright,2.0,Princeton University (Inferred),"['Statistics and Machine Learning (ML)', 'Probability']","['Public Policy', 'Networks/Telecommunications']"
1398038481,Trevor Darrell,2.0,UC Berkeley (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Robotics', 'Public Policy']"
35817527,Trevor Halsted,2.0,Princeton University (Inferred),"['Probability', 'Optimization']","['Robotics', 'Networks/Telecommunications']"
24593911,Tri Dao,2.0,nanjing university of science and technology (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Natural Language Processing', 'Pure Theory']"
2329776967,Tri Phu Vu,2.0,Princeton University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Public Policy', 'Pure Theory']"
2105401251,Trikalinos,2.0,Massachusetts Institute of Technology (Inferred),[],[]
2310364391,TrilokChand Guleria,2.0,Google (Inferred),"['Probability', 'Game Theory']","['Healthcare', 'Natural Language Processing']"
2533399,Trinh Van Chien,2.0,"The Chinese University of Hong Kong, Shenzhen (Inferred)","['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Networks/Telecommunications']"
2294214747,Trinity Gao,2.0,University of Hong Kong (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Public Policy', 'Pure Theory']"
2124099107,Triparna de Vreede,2.0,Nanjing University (Inferred),"['Probability', 'Game Theory']","['Public Policy', 'Natural Language Processing']"
145869911,Tripta Kumari,2.0,Google (Inferred),"['Probability', 'Game Theory']","['Networks/Telecommunications', 'Energy']"
2393210980,Tristan Ozuch,2.0,New York University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Robotics']"
2269052729,Tristan van Leeuwen,2.0,Princeton University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Healthcare']"
1740878953,Truc (Peter) Do,2.0,Shanghai University of Finance and Economics (Inferred),[],[]
2229725,Trung V. Phan,2.0,National University of Singapore (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Public Policy', 'Networks/Telecommunications']"
2303254828,Trung-Dung Hoang,2.0,Stanford (Inferred),"['Statistics and Machine Learning (ML)', 'Probability']","['Pure Theory', 'Public Policy']"
2107665081,Tsun-Hsuan Wang,2.0,DeepMInd (Inferred),"['Probability', 'Optimization']","['Healthcare', 'Public Policy']"
11844404,Tsung-Yen Yang,2.0,Princeton University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Public Policy', 'Pure Theory']"
2115356502,Tsung-Yi Lin,2.0,University of Science and Technology of China (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Robotics', 'Pure Theory']"
2186044978,Tsung-Yu Wu,2.0,University of California -- Los Angeles (Inferred),"['Probability', 'Game Theory']","['Healthcare', 'Robotics']"
1742143,Tsz Hon Yuen,2.0,University of Michigan (Inferred),"['Probability', 'Game Theory']","['Public Policy', 'Networks/Telecommunications']"
2329040092,Tuan Nguyen,2.0,Princeton University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Public Policy']"
2354054088,Tuan Pham,2.0,Princeton University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Public Policy']"
102268152,Tugce Cuhadaroglu,2.0,Princeton University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Public Policy', 'Pure Theory']"
3196815,Tuhin Sarkar,2.0,MIT (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Public Policy']"
2118668129,Tuo Zhao,2.0,"Institute of AI, ChinaTelecom (Inferred)","['Statistics and Machine Learning (ML)', 'Probability']","['Pure Theory', 'Public Policy']"
2587648,Tuomas Haarnoja,2.0,DeepMInd (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Robotics', 'Public Policy']"
2261083500,Tushar Tomar,2.0,Princeton University (Inferred),"['Probability', 'Financial Engineering']","['Pure Theory', 'Finance']"
51213522,Tuğçe Toprak,2.0,Princeton University (Inferred),"['Statistics and Machine Learning (ML)', 'Probability']","['Healthcare', 'Pure Theory']"
2046920505,Ty L Bullard,2.0,UNC-Chapel Hill (Inferred),"['Probability', 'Game Theory']","['Healthcare', 'Pure Theory']"
1703120788,Tyler Farghly,2.0,Princeton University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Public Policy']"
2309245667,Tyler Ga Wei Lum,2.0,Princeton University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Robotics', 'Public Policy']"
2297848196,Tyler Griggs,2.0,UC Berkeley (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Natural Language Processing', 'Pure Theory']"
2377979261,Tyler Headley,2.0,Princeton University (Inferred),"['Optimization', 'Probability']","['Pure Theory', 'Natural Language Processing']"
145886583,Tyler Lixuan Zhu,2.0,UC Berkeley (Inferred),"['Probability', 'Game Theory']","['Healthcare', 'Public Policy']"
28172175,Tyler R. Harrison,2.0,Stanford University (Inferred),"['Probability', 'Game Theory']","['Public Policy', 'Healthcare']"
39447417,Tyler R. Josephson,2.0,IBM Research (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Natural Language Processing']"
2106413268,Tyler Simko,2.0,Harvard University (Inferred),"['Probability', 'Game Theory']","['Public Policy', 'Pure Theory']"
3124035,Tze Meng Low,2.0,University of Pennsylvania (Inferred),"['Optimization', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Public Policy']"
144660550,Tze-Yang Tung,2.0,Princeton University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Networks/Telecommunications', 'Pure Theory']"
117648936,Tzu-An Song,2.0,Stanford University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Public Policy']"
3932803,Tzu-Yu Shao,2.0,Princeton University (Inferred),"['Probability', 'Game Theory']","['Public Policy', 'Healthcare']"
1396717975,Tzvika Geft,2.0,UC Berkeley (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Robotics']"
145859622,U. A. Kumar,2.0,Google (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Public Policy', 'Natural Language Processing']"
2874028,U. Adeel,2.0,"University of Maryland, Baltimore County (Inferred)","['Probability', 'Game Theory']","['Networks/Telecommunications', 'Public Policy']"
5961810,U. Barbero,2.0,Hospital Universitario 12 de Octubre (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Healthcare', 'Natural Language Processing']"
4795484,U. Chakravarthy,2.0,"Institute of AI, ChinaTelecom (Inferred)","['Probability', 'Game Theory']","['Healthcare', 'Public Policy']"
1749978,U. Egert,2.0,DeepMind (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Networks/Telecommunications', 'Public Policy']"
144131198,U. Ganguly,2.0,Google (Inferred),"['Probability', 'Optimization']","['Networks/Telecommunications', 'Pure Theory']"
5320783,U. Hariharan,2.0,Google (Inferred),"['Probability', 'Optimization']","['Healthcare', 'Public Policy']"
2802415,U. Kamilov,2.0,Princeton University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Healthcare']"
7537088,U. Khati,2.0,Google (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Public Policy']"
103353727,U. Leeds,2.0,UC Berkeley (Inferred),"['Probability', 'Optimization']","['Pure Theory', 'Robotics']"
3088237,U. Maoz,2.0,University of California -- Los Angeles (Inferred),"['Probability', 'Game Theory']","['Public Policy', 'Natural Language Processing']"
143994075,U. Ozguner,2.0,Arizona State University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Public Policy']"
3810096,U. Rütt,2.0,Stanford University (Inferred),"['Probability', 'Game Theory']","['Pure Theory', 'Energy']"
47370875,U. Singh,2.0,Google (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Healthcare']"
10286249,U. Sinha,2.0,Google (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Healthcare', 'Natural Language Processing']"
89399874,U. Sravan,2.0,Google (Inferred),"['Probability', 'Game Theory']","['Public Policy', 'Pure Theory']"
2985797,U. Tantipongpipat,2.0,University of Pennsylvania (Inferred),"['Statistics and Machine Learning (ML)', 'Probability']","['Natural Language Processing', 'Pure Theory']"
2224616092,UC Berkeley,1.0,Princeton University (Inferred),"['Probability', 'Optimization']","['Pure Theory', 'Public Policy']"
2197573641,Udaya Bhaskar K,2.0,Google (Inferred),"['Probability', 'Game Theory']","['Natural Language Processing', 'Networks/Telecommunications']"
68976882,Udaya Ghai,2.0,Princeton University (Inferred),"['Probability', 'Optimization']","['Pure Theory', 'Public Policy']"
92692454,Udayabhaskararao Thumu,2.0,Shanghai University of Finance and Economics (Inferred),[],[]
3468386,Ugo Rosolia,2.0,UC Berkeley (Inferred),"['Probability', 'Optimization']","['Pure Theory', 'Robotics']"
2117516136,Uiuc Shanhai,2.0,UC Berkeley (Inferred),"['Statistics and Machine Learning (ML)', 'Probability']","['Pure Theory', 'Networks/Telecommunications']"
2194271579,Ujjawal Raj,2.0,Google (Inferred),"['Probability', 'Optimization']","['Public Policy', 'Networks/Telecommunications']"
2378925588,Ujjwal Adhikari,2.0,Princeton University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Natural Language Processing', 'Robotics']"
2220256398,Ujjwal Pokharel,2.0,Google (Inferred),"['Probability', 'Game Theory']","['Public Policy', 'Natural Language Processing']"
1380209662,Ujval Misra,2.0,UC Berkeley (Inferred),"['Probability', 'Financial Engineering']","['Public Policy', 'Networks/Telecommunications']"
2291961261,Ulrich Horst,1.0,Princeton University (Inferred),"['Probability', 'Game Theory']","['Pure Theory', 'Public Policy']"
1405417097,Ulrike Malmendier,2.0,Princeton University (Inferred),"['Probability', 'Game Theory']","['Public Policy', 'Natural Language Processing']"
1488653478,Ulrike Meier Yang,2.0,Princeton University (Inferred),"['Probability', 'Optimization']","['Pure Theory', 'Energy']"
51126972,Ulzee An,2.0,University of California -- Los Angeles (Inferred),"['Statistics and Machine Learning (ML)', 'Probability']","['Pure Theory', 'Healthcare']"
73777268,Umar Islambekov,2.0,"The Chinese University of Hong Kong, Shenzhen (Inferred)","['Statistics and Machine Learning (ML)', 'Probability']","['Pure Theory', 'Healthcare']"
88726805,Umer Azfar,2.0,Università degli studi di Firenze (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Robotics']"
1769361,Umer Farooq,2.0,Stanford University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Healthcare', 'Public Policy']"
51171381,Umut Demirhan,2.0,Princeton University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Networks/Telecommunications', 'Pure Theory']"
2075846385,Una M. Kelly,2.0,Zuse Institute Berlin (Inferred),"['Probability', 'Game Theory']","['Pure Theory', 'Public Policy']"
48408369,Upasana Sridhar,2.0,University of Pennsylvania (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Robotics', 'Networks/Telecommunications']"
1500421686,Upendra Kumar Acharya,2.0,Google (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Healthcare', 'Pure Theory']"
70603092,Usha Mittal,2.0,Google (Inferred),"['Statistics and Machine Learning (ML)', 'Probability']","['Public Policy', 'Networks/Telecommunications']"
1386345955,Usman Gohar,2.0,Iowa State University,"['Probability', 'Optimization']","['Public Policy', 'Robotics']"
2034180935,Usmann Khan,2.0,UC Berkeley (Inferred),"['Probability', 'Game Theory']","['Public Policy', 'Natural Language Processing']"
9723601,Utkarsh Raheja,2.0,Technical University of Munich (Inferred),"['Probability', 'Optimization']","['Energy', 'Networks/Telecommunications']"
1505800293,Utkarsh Sharma,2.0,Anthropic (Inferred),"['Probability', 'Optimization']","['Pure Theory', 'Networks/Telecommunications']"
3399348,Utku Evci,2.0,University of Calgary (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Natural Language Processing', 'Pure Theory']"
29901423,Uyeong Jang,2.0,Princeton University (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Networks/Telecommunications', 'Transportation/Logistics']"
2345978552,Uzeyir Ates,2.0,Princeton University (Inferred),[],[]
1409509335,V.,2.0,Princeton University (Inferred),[],[]
123043276,V. A. Atindana,2.0,Princeton University (Inferred),"['Probability', 'Game Theory']","['Pure Theory', 'Public Policy']"
70000163,V. Aguirregabiria,2.0,Princeton University (Inferred),"['Probability', 'Optimization']","['Pure Theory', 'Public Policy']"
51029239,V. Amalladinne,2.0,Princeton University (Inferred),"['Probability', 'Optimization']","['Networks/Telecommunications', 'Pure Theory']"
2067185522,V. Anand,2.0,Google (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Public Policy', 'Healthcare']"
96618345,V. Arnone,2.0,Princeton University (Inferred),"['Probability', 'Game Theory']","['Pure Theory', 'Public Policy']"
144772794,V. Arya,2.0,Google (Inferred),"['Probability', 'Optimization']","['Pure Theory', 'Energy']"
2772220,V. Auffret,2.0,Hospital Universitario 12 de Octubre (Inferred),"['Probability', 'Optimization']","['Healthcare', 'Natural Language Processing']"
2465776,V. Austel,2.0,IBM Research (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Pure Theory', 'Public Policy']"
97155170,V. B. Khajone,2.0,Google (Inferred),[],[]
143881745,V. Babich,2.0,National University of Singapore (Inferred),"['Probability', 'Game Theory']","['Public Policy', 'Supply Chain/Revenue Management']"
2249927719,V. Babu,2.0,Google (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Public Policy', 'Healthcare']"
5304239,V. Badhwar,2.0,Massachusetts Institute of Technology (Inferred),"['Probability', 'Statistics and Machine Learning (ML)']","['Healthcare', 'Pure Theory']"
